,Unnamed: 0_x,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,Unnamed: 0_y,review_id,user_id,stars_y,useful,funny,cool,text,date
571,1792,JRoY9Mx2LghIki2Uo1SOJA,The Wine Tap,223 E Main St,Belleville,IL,62220,38.5137923,-89.9805554,4.5,93,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'Caters': 'False'}","Bars, Wine Bars, Nightlife, Restaurants, Italian","{'Tuesday': '15:30-22:0', 'Wednesday': '15:30-22:0', 'Thursday': '15:30-22:0', 'Friday': '15:30-0:0', 'Saturday': '15:30-0:0'}",34,J87EpAsR8YwyZiKQ1wjclw,7tgnJ_sWEHIc4kB0x-3otg,5.0,0,0,0,"Amazing service! The bartender up front was phenomenal. She was very knowledgeable about wine and made our experience very fun. We drank wine and had a few appetizers; the meat & cheese tray and prosciutto. Good stuff, we'll be back!",2017-04-30 18:43:21
666,1805,MOBvgVwvZMV8hyngcr7hfw,Shiloh Veterinary Clinic,3690 Green Mount Crossing,Shiloh,IL,62269,38.5562740854,-89.92863078,5.0,10,1,,"Veterinarians, Pets","{'Monday': '8:0-18:0', 'Tuesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}",21,SAQCjBf20EnCm1j6-WsARw,e2KzN7_CY_9Wzj_pz5-BhQ,5.0,1,0,0,"Overall good experience from the from the front desk, to the tech who evaluated our dog and finally to the veterinarian who gave our dog the nose to tail exam. I highly recommend this place to anyone who needs veterinarian care.",2017-06-28 00:09:00
677,1829,pMEQsY7OdNS8jlM39f58Vg,Subliminal Grilled Subs & More,141 S Main St,Waterloo,IL,62298,38.3351684,-90.1504277,4.5,7,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True'}","Restaurants, Salad, Soup, Sandwiches",,615,kgDDcjAlKmXLfFBrsvLIhA,iLUeBPFLhZYqYEnoJbM4iA,4.0,0,0,0,"Great Sammich!. I have never been here before and up until I saw the sign, had never heard of the place. This is a very clean establishment and the staff was very attentive, friendly, and eager to serve. The sub was amazing! I had the Bucky and was extremely satisfied with what I experienced from the first bite to the last. Fresh made with fresh ingredients. I also had a cup of chicken noodle which was just as tastey. If you are looking for the same old subway, this is not the place for you. Do yourself a favor and try a real sandwich served by the friendly staff at Subliminal.",2018-06-22 12:00:29
684,1945,bIn7Is88ra509YZhf4VLxA,Advanced Medical Weight Loss,11 Junction Dr,Glen Carbon,IL,62034,38.777262,-89.957466,4.0,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Weight Loss Centers, Beauty & Spas, Aestheticians, Health & Medical, Hair Loss Centers, Medical Spas, Hair Removal, Laser Hair Removal","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-12:0', 'Saturday': '9:0-12:0'}",4091,AfDBUyd-IYHZpiocPmM6FQ,n-l9MIkyaFpptdbCExoDsw,4.0,0,0,1,Everyone is very friendly and helpful.  I am hoping to lose weight quickly with them with my process of Lipo lite and vibration and B12 injections.  They give you a meal plan too.,2017-10-26 10:29:06
690,2010,q3AbKPlzrqbUh8tz26vsdQ,Wendy's,5959 Belleville Crossing St,Belleville,IL,62226,38.5293592,-90.0356064,2.0,7,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Burgers","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}",407,gS8YlBlOIvCzahB7wENN8g,r3dGJdyMwEZYb7Hr4s9xNw,4.0,0,0,0,Go here for lunch always clean and fast . Food is good  much tastier than McDees . Thought could just post this but has to be a certain  amount of text f yelp,2018-04-15 16:18:41
697,2035,Jn5nZ0b-cdBS2xHnF4msug,McDonald's,7301 Westfield Plz,Belleville,IL,62223,38.544739774,-90.0519396365,1.5,12,0,"{'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Fast Food, Burgers, Coffee & Tea, Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",314,n__VcLa9ol5KTG9SJfkuig,YnsF6l8cUanYj3Y8pOKCTA,2.0,1,0,0,"Came here for drive through one morning. Took about 25 minutes between waiting in line and waiting for food. Too long for a breakfast ""on the run"". Been to better McDonalds' drive through.",2015-11-18 23:50:47
711,2071,RpWoiNTe8mCVrcMoCDa86w,My Vintage Addiction,119 E Main St,Belleville,IL,62220,38.513847,-89.981993,5.0,6,0,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Antiques, Shopping","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}",149,6hC_2rWebA5CEvbueXW7-Q,mtUQalUGehNv0HDFAFiR5A,5.0,4,0,0,"My Vintage Addiction is a one-of-a-kind shop.  If you are a child of the 70s, you'll feel very nostalgic as you browse their ever-changing selection of hand-picked items.  They also sell handmade items from local artists, which is a huge plus!

My husband and I drive from Arnold, MO to visit - definitely worth the drive. 

Plus Courtney (owner) is super-sweet!",2012-09-12 12:59:40
717,2083,6qYiwO5--3xPmsZjglR-Xw,The TOCO Shop,825 W Main St,Belleville,IL,62220,38.5147633,-89.9955021,4.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'""}","Fashion, Local Services, Community Service/Non-Profit, Shopping, Thrift Stores, Used, Vintage & Consignment","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",782,cniYOIWm_i8rH1fKzU3C0Q,L3Dv3QicW912iPozlg73dQ,5.0,1,0,0,"The prices are great.  They even do bag sales twice a year to clear out their inventory.  They are also set up to help local people with the money that is made.

The not as great things is that they are pretty small (so less stuff), amd their hours are pretty limited (not open on Mondays and I think they close around 6pm otherwise).  However, it is clean and my favorite thrift store around, and who I donate to.",2014-11-17 23:33:27
727,2087,K96G6_BqFbm5iGTzh85-bQ,Ashley HomeStore,6609 Edwardsville Crossing,Edwardsville,IL,62025,38.789426899999995,-89.9562624,2.5,54,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Home & Garden, Mattresses, Furniture Stores, Shopping, Home Decor","{'Monday': '9:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-22:0', 'Sunday': '12:0-20:0'}",9,NWwUYu43-FpiBe9dQz1ZSA,E_ilHf9nX5NsmMulW3Lcxg,5.0,0,0,0,Had a wonderful experience with JT and Ashley Furniture store!! He was helpful even when I had to change my order.,2016-08-25 17:25:15
785,2150,YWcH3SLyRIBHIBBgudqZLw,Taco Bell,1616 Camp Jackson Road,Cahokia,IL,62206,38.5532348,-90.16615990000001,1.5,8,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'DriveThru': 'True'}","Fast Food, Restaurants, Breakfast & Brunch, Vegetarian, Mexican, Tacos","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1179,mdfKSrtx_VGZ4IYOs427dw,87v-E3CNiuBeyupeNVO8Iw,1.0,1,0,0,You are getting a one star because I can not give you a zero star.  First we waited in line for 8 minutes with one other customer in front of us.  Then another 13 minutes for our food. This is not fast food.,2016-12-01 19:54:06
793,2176,i5_36USdvJ8InY-z6KCH7w,Super 8 by Wyndham Pontoon Beach IL/St. Louis MO Area,"4141 Timberlake Drive, I-270 Exit 6A-B/Highway 111",Pontoon Beach,IL,62040,38.746866,-90.07334200000001,3.0,9,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",70,BKrCjDa89xBGhTcyzLiwAQ,uL7KK7uGrSe2kh4GGE7CpQ,3.0,1,0,1,"Inexpensive, but needs some improvement.

Being one of the cheapest Wyndham hotels in the St. Louis area, I thought I'd give this Super 8 a shot. 

Checking in was fine, but as soon as I got to the stairwell, I noticed a very musty smell. The second floor hallway wreaked of smoke, even though smoking was supposedly not allowed. 

The room gave mixed impressions. The bed was nice, but the closest power outlet was literally attached to the wall with a piece of scotch tape. I tried plugging my phone in for a charge and it kept falling out. 

Checkout was very slow. Usually Wyndham properties allow express checkout, but not here. After waiting for about 15 minutes, the lady at the desk prints my receipt, only to walk away and say she'll be right back. I guess she went to check that the room was left in good enough condition to return the security deposit. Either way, it was one of the slowest checkouts I've ever had. 

If you're looking for a budget stay and won't mind a few of the issues listed above, then you may be fine staying here for a night.",2017-04-08 04:20:55
802,2250,bQKqeYwaHNal7JFAXzCMFg,Super Gyros,766 Carlyle Ave,Belleville,IL,62221,38.517021026900004,-89.9513851956,4.5,79,1,"{'BikeParking': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'True'}","Fast Food, Greek, Italian, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}",6,_qA6-L34QD8ruHD7xRI0Yg,ADsAwRQC3nvNvo4Qdvu2HQ,5.0,1,0,0,"Our 1st visit here. We went through the drive thru & ordered 4 Chicago dogs. The total bill was $10.  The Chicago Dogs were great & the only place in a 28 mile radius that you can purchase one. The only 2 things missing were a poppyseed bun & celery salt. My last attempt for a Chicago dog locally was Sonic (yuck). SuperGyro uses 100% beef hot dogs, that neon green relish, sport peppers, onions, dill pickle tomatoes & onion. I'll be back for more & also to try the other menu items.",2015-06-21 04:03:17
885,2325,3bmrxhqVpB5XCg-4j6y39A,McDonald's,906 Carlyle Ave,Belleville,IL,62221,38.5175290922,-89.9490435503,1.5,19,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'DriveThru': 'True', 'WiFi': ""u'free'""}","Restaurants, Coffee & Tea, Food, Burgers, Fast Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-1:0', 'Saturday': '5:0-1:0', 'Sunday': '5:0-0:0'}",1490,H9fB-Mca3YuxRIrr1gEDWg,stB4wp76DMJNGYQ6noRLOQ,2.0,1,0,0,"Meh I know it's McDonald 's, but of all the ones this is my least fav. Their drive thru is slow and they frequently mess up the orders. Their burgers always seem really salty. They got a new manager so I think things are improving. It's great they have a play place and redbox though!",2014-09-01 17:09:52
906,2402,YKpZ2Ml0NZoYZ5eb3r_Cdg,Valentine's Restaurant,205 S State St,Freeburg,IL,62243,38.424205799999996,-89.90879749999999,4.0,30,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}""}","Steakhouses, Salad, Restaurants, Seafood","{'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}",19,sFzKQcym9BcMa3HceZ4AqQ,9jlF9iq-Zz8NhQ-ezrCCNQ,5.0,0,0,0,"Hands down, one of the BEST steak places around! The atmosphere- an ""adult"" restaurant, with ""adult"" servers! No screaming, crying children. Light music, great service, great food. Very relaxing dinner! Have never had a bad meal and drinks are great too!!!",2016-06-12 04:10:33
937,2484,qQDtO1tkR993KT2vbxpk6A,U.s. Post Office,"10850 Lincoln Trl, Unit 20",Fairview Heights,IL,62208,38.591815999999994,-89.9910359,3.5,6,1,,"Post Offices, Public Services & Government","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-12:30'}",1113,QXmswROLsJq_YNfccS1Aqg,bo9Wt2bgvPR0bg6yHQYT2g,1.0,2,0,0,"This post office is one of the worst.  The employees are worse than indifferent.  It always seems to be short on personnel and those who are there are slow and make it obvious they couldn't care less about customer service.  Instead, their demeanor seems to say they are doing you a favor by allowing you to do business there.  It is always out of numbers, which allows for line jumping and other confusion. There is only one worker that stands out in this office.  Her name is Pam.  I don't know her personally but she is the only one that displays a level of professionalism and good service.",2014-01-22 20:47:38
